----------------
; Command Info ;
----------------
Report Timing: Found 10 setup paths (0 violated).  Worst case slack is 1.583 

Tcl Command:
    report_timing -setup -show_routing -file ahaabaa -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] -npaths 10 -detail path_only

Options:
    -to_clock [get_clocks { pll_4|altpll_component|auto_generated|pll1|clk[0] }] 
    -setup 
    -npaths 10 
    -show_routing 
    -detail path_only 
    -panel_name {Setup: pll_4|altpll_component|auto_generated|pll1|clk[0]} 
    -file {ahaabaa} 

Delay Model:
    Slow 1200mV 85C Model

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Summary of Paths                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; Slack ; From Node                                                                                                                                                            ; To Node                                                                                                                            ; Launch Clock                                      ; Latch Clock                                       ; Relationship ; Clock Skew ; Data Delay ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+
; 1.583 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.335      ;
; 1.602 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.316      ;
; 1.603 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_37_result_add_0_0_o[52] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.315      ;
; 1.606 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.312      ;
; 1.611 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_11_result_add_0_0_o[53] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.109     ; 8.278      ;
; 1.622 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.235      ;
; 1.625 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_10_im3_component|mult_jau:auto_generated|dffe275 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.141     ; 8.232      ;
; 1.627 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_27_im3_component|mult_jau:auto_generated|dffe22  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_27_result_add_0_0_o[55] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.092     ; 8.279      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14   ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[52]  ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.080     ; 8.289      ;
; 1.629 ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u1_m0_wo0_mtree_mult1_17_im3_component|mult_jau:auto_generated|dffe14  ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u1_m0_wo0_mtree_mult1_17_result_add_0_0_o[50] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; pll_4|altpll_component|auto_generated|pll1|clk[0] ; 10.000       ; -0.079     ; 8.290      ;
+-------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+---------------------------------------------------+--------------+------------+------------+

Path #1: Setup slack is 1.583 
===============================================================================
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Path Summary                                                                                                                                                                            ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Property           ; Value                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; From Node          ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|lpm_mult:u0_m0_wo0_mtree_mult1_8_im3_component|mult_jau:auto_generated|dffe14 ;
; To Node            ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_8_result_add_0_0_o[51]                                  ;
; Launch Clock       ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Latch Clock        ; pll_4|altpll_component|auto_generated|pll1|clk[0]                                                                                                                  ;
; Data Arrival Time  ; 8.685                                                                                                                                                              ;
; Data Required Time ; 10.268                                                                                                                                                             ;
; Slack              ; 1.583                                                                                                                                                              ;
+--------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------+

+-----------------------------------------------------------------------------------------+
; Statistics                                                                              ;
+---------------------------+--------+-------+-------------+------------+--------+--------+
; Property                  ; Value  ; Count ; Total Delay ; % of Total ; Min    ; Max    ;
;   4.916 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y63_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_im6_component|auto_generated|op_1~34|cin                                                      ;
;   4.982 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y63_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_im6_component|auto_generated|op_1~34|cout                                                     ;
;   4.982 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y63_N12                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   4.982 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y63_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_im6_component|auto_generated|op_1~36|cin                                                      ;
;   5.518 ;   0.536 ; RR ; CELL ; 1      ; LCCOMB_X23_Y63_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_im6_component|auto_generated|op_1~36|combout                                                  ;
;   5.541 ;   0.023 ;    ; RE   ; 2      ; LCCOMB_X23_Y63_N14                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   5.621 ;   0.080 ;    ; RE   ; 1      ; LE_BUFFER_X23_Y63_N0_I14          ; LE_BUFFER                                                                                                                                                            ;
;   5.925 ;   0.304 ;    ; RE   ; 1      ; C4_X23_Y59_N0_I17                 ; V_SEG4                                                                                                                                                               ;
;   6.311 ;   0.386 ;    ; RE   ; 1      ; LOCAL_INTERCONNECT_X23_Y60_N0_I7  ; LAB_LINE                                                                                                                                                             ;
;   6.311 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y60_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[35]~74|datab                                                                 ;
;   6.783 ;   0.472 ; RR ; CELL ; 1      ; LCCOMB_X23_Y60_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[35]~74|cout                                                                  ;
;   6.783 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N14                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   6.783 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y60_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[36]~76|cin                                                                   ;
;   6.849 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y60_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[36]~76|cout                                                                  ;
;   6.849 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N16                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   6.849 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y60_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[37]~78|cin                                                                   ;
;   6.915 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y60_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[37]~78|cout                                                                  ;
;   6.915 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N18                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   6.915 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y60_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[38]~80|cin                                                                   ;
;   6.981 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y60_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[38]~80|cout                                                                  ;
;   6.981 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N20                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   6.981 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y60_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[39]~82|cin                                                                   ;
;   7.047 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y60_N22                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[39]~82|cout                                                                  ;
;   7.047 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N22                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.047 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y60_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[40]~84|cin                                                                   ;
;   7.113 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y60_N24                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[40]~84|cout                                                                  ;
;   7.113 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N24                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.113 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y60_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[41]~86|cin                                                                   ;
;   7.179 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y60_N26                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[41]~86|cout                                                                  ;
;   7.179 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N26                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.179 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y60_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[42]~88|cin                                                                   ;
;   7.245 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y60_N28                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[42]~88|cout                                                                  ;
;   7.245 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N28                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.245 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y60_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[43]~90|cin                                                                   ;
;   7.311 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y60_N30                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[43]~90|cout                                                                  ;
;   7.311 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y60_N30                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.311 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y59_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[44]~92|cin                                                                   ;
;   7.377 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y59_N0                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[44]~92|cout                                                                  ;
;   7.377 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N0                 ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.377 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y59_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[45]~94|cin                                                                   ;
;   7.443 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y59_N2                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[45]~94|cout                                                                  ;
;   7.443 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N2                 ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.443 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y59_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[46]~96|cin                                                                   ;
;   7.509 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y59_N4                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[46]~96|cout                                                                  ;
;   7.509 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N4                 ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.509 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y59_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[47]~98|cin                                                                   ;
;   7.575 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y59_N6                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[47]~98|cout                                                                  ;
;   7.575 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N6                 ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.575 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y59_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[48]~100|cin                                                                  ;
;   7.641 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y59_N8                 ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[48]~100|cout                                                                 ;
;   7.641 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N8                 ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.641 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y59_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[49]~102|cin                                                                  ;
;   7.707 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y59_N10                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[49]~102|cout                                                                 ;
;   7.707 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N10                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.707 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y59_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[50]~104|cin                                                                  ;
;   7.773 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y59_N12                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[50]~104|cout                                                                 ;
;   7.773 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N12                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.773 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y59_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[51]~106|cin                                                                  ;
;   7.839 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y59_N14                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[51]~106|cout                                                                 ;
;   7.839 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N14                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.839 ;   0.000 ; RR ; IC   ; 2      ; LCCOMB_X23_Y59_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[52]~108|cin                                                                  ;
;   7.905 ;   0.066 ; RF ; CELL ; 1      ; LCCOMB_X23_Y59_N16                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[52]~108|cout                                                                 ;
;   7.905 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N16                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.905 ;   0.000 ; FF ; IC   ; 2      ; LCCOMB_X23_Y59_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[53]~110|cin                                                                  ;
;   7.971 ;   0.066 ; FR ; CELL ; 1      ; LCCOMB_X23_Y59_N18                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[53]~110|cout                                                                 ;
;   7.971 ;   0.000 ;    ; RE   ; 2      ; LCCOMB_X23_Y59_N18                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   7.971 ;   0.000 ; RR ; IC   ; 1      ; LCCOMB_X23_Y59_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54]~112|cin                                                                  ;
;   8.507 ;   0.536 ; RR ; CELL ; 1      ; LCCOMB_X23_Y59_N20                ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54]~112|combout                                                              ;
;   8.507 ;   0.000 ;    ; RE   ; 1      ; LCCOMB_X23_Y59_N20                ; CUDA_LCELL_COMB                                                                                                                                                      ;
;   8.507 ;   0.000 ; RR ; IC   ; 1      ; FF_X23_Y59_N21                    ; fir_inst|fir_inst|FIR_0002_ast_inst|hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54]|d                                                                        ;
;   8.594 ;   0.087 ; RR ; CELL ; 1      ; FF_X23_Y59_N21                    ; FIR:fir_inst|FIR_0002:fir_inst|FIR_0002_ast:FIR_0002_ast_inst|FIR_0002_rtl:hpfircore|u0_m0_wo0_mtree_mult1_35_result_add_1_0_o[54]                                   ;
+---------+---------+----+------+--------+-----------------------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------+

+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Data Required Path                                                                                                                                                                             ;
+----------+----------+----+------+--------+----------------+------------------------------------------------------------------------------------------------------------------------------------+
; Total    ; Incr     ; RF ; Type ; Fanout ; Location       ; Element                                                                                                                            ;
+----------+----------+----+------+--------+----------------+------------------------------------------------------------------------------------------------------------------------------------+
